РВСВ_1,РВСН_1,РВЛВ_0,РВЛВ_1,РВЛВ_3,РВЛВ_4,РВЛВ_6,РВЛВ_7,РВЛВ_9,РВЛВ_10,РВЛВ_12,РВЛН_0,РВЛН_1,РВЛН_2,РВЛН_3,РВЛН_4,РВЛН_5,РВЛН_6,РВЛН_7,РВЛН_8,РВЛН_9,РВЛН_10,РВЛН_12
542.9688,1085.938,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,1185.988,1185.988,692.9183,1185.988,1185.988,692.9183,1185.988,1185.988,692.9183,1185.988,1185.988,1185.988
549.8992,1099.924,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1199.975,1199.975,699.9748,1199.975,1199.975,699.9748,1199.975,1199.975,699.9748,1199.975,1199.975,1199.975
547.8831,1096.9,472.9083,472.9083,472.9083,472.9083,472.9083,472.9083,472.9083,472.9083,472.9083,1121.976,1121.976,523.9415,1121.976,1121.976,523.9415,1121.976,1121.976,523.9415,1121.976,1121.976,1121.976
547.8831,1096.9,472.9083,472.9083,472.9083,472.9083,472.9083,472.9083,472.9083,472.9083,472.9083,1121.976,1121.976,523.9415,1121.976,1121.976,523.9415,1121.976,1121.976,523.9415,1121.976,1121.976,1121.976
555.9476,1111.895,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,1110.887,1110.887,604.9647,1110.887,1110.887,604.9647,1110.887,1110.887,604.9647,1110.887,1110.887,1110.887
555.9476,1112.903,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,504.9143,1111.895,1111.895,604.9647,1111.895,1111.895,604.9647,1111.895,1111.895,604.9647,1111.895,1111.895,1111.895
546.875,1093.876,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,1113.911,1113.911,616.9355,1113.911,1113.911,616.9355,1113.911,1113.911,616.9355,1113.911,1113.911,1113.911
546.875,1093.876,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,1113.911,1113.911,616.9355,1113.911,1113.911,616.9355,1113.911,1113.911,616.9355,1113.911,1113.911,1113.911
546.875,1093.876,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,486.8952,1113.911,1113.911,616.9355,1113.911,1113.911,616.9355,1113.911,1113.911,616.9355,1113.911,1113.911,1113.911
546.875,1093.876,476.9405,476.9405,476.9405,476.9405,476.9405,476.9405,476.9405,476.9405,476.9405,1133.947,1133.947,636.9708,1133.947,1133.947,636.9708,1133.947,1133.947,636.9708,1133.947,1133.947,1133.947
547.8831,1096.9,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,492.9435,1086.946,1086.946,587.9536,1086.946,1086.946,587.9536,1086.946,1086.946,587.9536,1086.946,1086.946,1086.946
548.8911,1097.908,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,493.9516,1087.954,1087.954,588.9617,1087.954,1087.954,588.9617,1087.954,1087.954,588.9617,1087.954,1087.954,1087.954
548.8911,1097.908,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1097.908,1097.908,598.9163,1097.908,1097.908,598.9163,1097.908,1097.908,598.9163,1097.908,1097.908,1097.908
548.8911,1097.908,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1097.908,1097.908,598.9163,1097.908,1097.908,598.9163,1097.908,1097.908,598.9163,1097.908,1097.908,1097.908
549.8992,1099.924,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,1199.975,1199.975,699.9748,1199.975,1199.975,699.9748,1199.975,1199.975,699.9748,1199.975,1199.975,1199.975
549.8992,1099.924,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,1199.975,1199.975,699.9748,1199.975,1199.975,699.9748,1199.975,1199.975,699.9748,1199.975,1199.975,1199.975
550.9072,1101.941,480.9728,480.9728,480.9728,480.9728,480.9728,480.9728,480.9728,480.9728,480.9728,1201.991,1201.991,700.9828,1201.991,1201.991,700.9828,1201.991,1201.991,700.9828,1201.991,1201.991,1201.991
550.9072,1101.941,480.9728,480.9728,480.9728,480.9728,480.9728,480.9728,480.9728,480.9728,480.9728,1201.991,1201.991,700.9828,1201.991,1201.991,700.9828,1201.991,1201.991,700.9828,1201.991,1201.991,1201.991
549.8992,1100.932,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,1201.991,1201.991,699.9748,1201.991,1201.991,699.9748,1201.991,1201.991,699.9748,1201.991,1201.991,1201.991
549.8992,1100.932,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,1201.991,1201.991,699.9748,1201.991,1201.991,699.9748,1201.991,1201.991,699.9748,1201.991,1201.991,1201.991
549.8992,1100.932,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,1201.991,1201.991,699.9748,1201.991,1201.991,699.9748,1201.991,1201.991,699.9748,1201.991,1201.991,1201.991
549.8992,1100.932,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,479.9647,1201.991,1201.991,699.9748,1201.991,1201.991,699.9748,1201.991,1201.991,699.9748,1201.991,1201.991,1201.991
549.8992,1100.932,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,1200.983,1200.983,599.9244,1200.983,1200.983,599.9244,1200.983,1200.983,599.9244,1200.983,1200.983,1200.983
549.8992,1099.924,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,1199.975,1199.975,599.9244,1199.975,1199.975,599.9244,1199.975,1199.975,599.9244,1199.975,1199.975,1199.975
548.8911,1098.916,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,1198.967,1198.967,598.9163,1198.967,1198.967,598.9163,1198.967,1198.967,598.9163,1198.967,1198.967,1198.967
548.8911,1098.916,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,1198.967,1198.967,598.9163,1198.967,1198.967,598.9163,1198.967,1198.967,598.9163,1198.967,1198.967,1198.967
548.8911,1098.916,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,523.9415,1198.967,1198.967,598.9163,1198.967,1198.967,598.9163,1198.967,1198.967,598.9163,1198.967,1198.967,1198.967
549.8992,1099.924,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,524.9496,1199.975,1199.975,599.9244,1199.975,1199.975,599.9244,1199.975,1199.975,599.9244,1199.975,1199.975,1199.975
549.8992,1100.932,474.9244,474.9244,474.9244,474.9244,474.9244,474.9244,474.9244,474.9244,474.9244,1150.958,1150.958,549.8992,1150.958,1150.958,549.8992,1150.958,1150.958,549.8992,1150.958,1150.958,1150.958
550.9072,1102.949,475.9325,475.9325,475.9325,475.9325,475.9325,475.9325,475.9325,475.9325,475.9325,1152.974,1152.974,550.9072,1152.974,1152.974,550.9072,1152.974,1152.974,550.9072,1152.974,1152.974,1152.974
599.9244,1200.983,549.8992,549.8992,549.8992,549.8992,549.8992,549.8992,549.8992,549.8992,549.8992,1300.907,1300.907,699.9748,1300.907,1300.907,699.9748,1300.907,1300.907,699.9748,1300.907,1300.907,1300.907
599.9244,1199.975,549.8992,549.8992,549.8992,549.8992,549.8992,549.8992,549.8992,549.8992,549.8992,1299.899,1299.899,699.9748,1299.899,1299.899,699.9748,1299.899,1299.899,699.9748,1299.899,1299.899,1299.899
549.8992,1099.924,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1199.975,1199.975,599.9244,1199.975,1199.975,599.9244,1199.975,1199.975,599.9244,1199.975,1199.975,1199.975
549.8992,1099.924,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,1199.975,1199.975,599.9244,1199.975,1199.975,599.9244,1199.975,1199.975,599.9244,1199.975,1199.975,1199.975
547.8831,1095.892,447.9587,447.9587,447.9587,447.9587,447.9587,447.9587,447.9587,447.9587,447.9587,1095.892,1095.892,497.9839,1095.892,1095.892,497.9839,1095.892,1095.892,497.9839,1095.892,1095.892,1095.892
547.8831,1096.9,447.9587,447.9587,447.9587,447.9587,447.9587,447.9587,447.9587,447.9587,447.9587,1096.9,1096.9,498.9919,1096.9,1096.9,498.9919,1096.9,1096.9,498.9919,1096.9,1096.9,1096.9
575.9828,1201.991,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,575.9828,1352.949,1352.949,750.8821,1352.949,1352.949,750.8821,1352.949,1352.949,750.8821,1352.949,1352.949,1352.949
576.9909,1203.881,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,1353.957,1353.957,751.8901,1353.957,1353.957,751.8901,1353.957,1353.957,751.8901,1353.957,1353.957,1353.957
576.9909,1204.889,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,1354.965,1354.965,751.8901,1354.965,1354.965,751.8901,1354.965,1354.965,751.8901,1354.965,1354.965,1354.965
576.9909,1204.889,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,1355.973,1355.973,751.8901,1355.973,1355.973,751.8901,1355.973,1355.973,751.8901,1355.973,1355.973,1355.973
576.9909,1204.889,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,576.9909,1355.973,1355.973,751.8901,1355.973,1355.973,751.8901,1355.973,1355.973,751.8901,1355.973,1355.973,1355.973
577.999,1205.897,577.999,577.999,577.999,577.999,577.999,577.999,577.999,577.999,577.999,1356.981,1356.981,752.8982,1356.981,1356.981,752.8982,1356.981,1356.981,752.8982,1356.981,1356.981,1356.981
577.999,1206.905,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,602.9486,1407.888,1407.888,802.9234,1407.888,1407.888,802.9234,1407.888,1407.888,802.9234,1407.888,1407.888,1407.888
577.999,1206.905,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,1432.964,1432.964,827.999,1432.964,1432.964,827.999,1432.964,1432.964,827.999,1432.964,1432.964,1432.964
577.999,1207.913,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,1433.972,1433.972,828.881,1433.972,1433.972,828.881,1433.972,1433.972,828.881,1433.972,1433.972,1433.972
578.881,1207.913,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,1434.98,1434.98,828.881,1434.98,1434.98,828.881,1434.98,1434.98,828.881,1434.98,1434.98,1434.98
578.881,1207.913,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,1434.98,1434.98,828.881,1434.98,1434.98,828.881,1434.98,1434.98,828.881,1434.98,1434.98,1434.98
578.881,1207.913,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,1434.98,1434.98,828.881,1434.98,1434.98,828.881,1434.98,1434.98,828.881,1434.98,1434.98,1434.98
577.999,1205.897,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,1456.905,1456.905,852.9486,1456.905,1456.905,852.9486,1456.905,1456.905,852.9486,1456.905,1456.905,1456.905
576.9909,1204.889,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,1455.897,1455.897,852.9486,1455.897,1455.897,852.9486,1455.897,1455.897,852.9486,1455.897,1455.897,1455.897
574.9748,1199.975,564.8942,564.8942,564.8942,564.8942,564.8942,564.8942,564.8942,564.8942,564.8942,1469.884,1469.884,849.9244,1469.884,1469.884,849.9244,1449.975,1469.884,849.9244,1469.884,1469.884,1449.975
573.9667,1198.967,563.8861,563.8861,563.8861,563.8861,563.8861,563.8861,563.8861,563.8861,563.8861,1468.876,1468.876,848.9163,1468.876,1468.876,848.9163,1448.967,1468.876,848.9163,1468.876,1468.876,1448.967
572.9587,1195.943,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,1444.934,1444.934,847.9083,1444.934,1444.934,847.9083,1444.934,1444.934,847.9083,1444.934,1444.934,1444.934
572.9587,1196.951,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,557.9637,1445.943,1445.943,847.9083,1445.943,1445.943,847.9083,1445.943,1445.943,847.9083,1445.943,1445.943,1445.943
571.9506,1193.926,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,556.9556,1451.991,1451.991,855.9728,1451.991,1451.991,855.9728,1451.991,1451.991,855.9728,1451.991,1451.991,1451.991
578.881,1208.921,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,1490.927,1490.927,884.9547,1490.927,1490.927,884.9547,1490.927,1490.927,884.9547,1490.927,1490.927,1490.927
578.881,1209.929,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,573.9667,1491.935,1491.935,884.9547,1491.935,1491.935,884.9547,1491.935,1491.935,884.9547,1491.935,1491.935,1491.935
579.8891,1210.938,569.9344,569.9344,569.9344,569.9344,569.9344,569.9344,569.9344,569.9344,569.9344,1482.989,1482.989,875.0,1482.989,1482.989,875.0,1482.989,1482.989,875.0,1482.989,1482.989,1482.989
579.8891,1210.938,569.9344,569.9344,569.9344,569.9344,569.9344,569.9344,569.9344,569.9344,569.9344,1482.989,1482.989,875.0,1482.989,1482.989,875.0,1482.989,1482.989,875.0,1482.989,1482.989,1482.989
570.9426,1192.918,555.9476,555.9476,555.9476,555.9476,555.9476,555.9476,555.9476,555.9476,555.9476,1451.991,1451.991,855.9728,1451.991,1451.991,855.9728,1451.991,1451.991,855.9728,1451.991,1451.991,1451.991
576.9909,1204.889,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,1476.941,1476.941,872.9839,1476.941,1476.941,872.9839,1476.941,1476.941,872.9839,1476.941,1476.941,1476.941
575.9828,1202.999,565.9022,565.9022,565.9022,565.9022,565.9022,565.9022,565.9022,565.9022,565.9022,1473.916,1473.916,870.9677,1473.916,1473.916,870.9677,1473.916,1473.916,870.9677,1473.916,1473.916,1473.916
574.9748,1199.975,564.8942,564.8942,564.8942,564.8942,564.8942,564.8942,564.8942,564.8942,564.8942,1469.884,1469.884,869.9597,1469.884,1469.884,869.9597,1469.884,1469.884,869.9597,1469.884,1469.884,1469.884
575.9828,1201.991,565.9022,565.9022,565.9022,565.9022,565.9022,565.9022,565.9022,565.9022,565.9022,1472.908,1472.908,870.9677,1472.908,1472.908,870.9677,1472.908,1472.908,870.9677,1472.908,1472.908,1472.908
576.9909,1204.889,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,1506.93,1506.93,902.9738,1506.93,1506.93,902.9738,1506.93,1506.93,902.9738,1506.93,1506.93,1506.93
577.999,1206.905,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,1558.972,1558.972,953.881,1558.972,1558.972,953.881,1558.972,1558.972,953.881,1558.972,1558.972,1558.972
576.9909,1204.889,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,1556.956,1556.956,952.999,1556.956,1556.956,952.999,1556.956,1556.956,952.999,1556.956,1556.956,1556.956
576.9909,1204.889,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,1556.956,1556.956,952.999,1556.956,1556.956,952.999,1556.956,1556.956,952.999,1556.956,1556.956,1556.956
576.9909,1204.889,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,566.9103,1476.941,1476.941,872.9839,1476.941,1476.941,872.9839,1476.941,1476.941,872.9839,1476.941,1476.941,1476.941
576.9909,1204.889,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,1506.93,1506.93,902.9738,1506.93,1506.93,902.9738,1506.93,1506.93,902.9738,1506.93,1506.93,1506.93
576.9909,1204.889,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,551.9153,1506.93,1506.93,902.9738,1506.93,1506.93,902.9738,1506.93,1506.93,902.9738,1506.93,1506.93,1506.93
577.999,1206.905,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,1508.947,1508.947,903.9819,1508.947,1508.947,903.9819,1508.947,1508.947,903.9819,1508.947,1508.947,1508.947
577.999,1207.913,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,552.9234,1508.947,1508.947,903.9819,1508.947,1508.947,903.9819,1508.947,1508.947,903.9819,1508.947,1508.947,1508.947
578.881,1207.913,502.8982,502.8982,502.8982,502.8982,502.8982,502.8982,502.8982,502.8982,502.8982,1509.955,1509.955,903.9819,1509.955,1509.955,903.9819,1509.955,1509.955,903.9819,1509.955,1509.955,1509.955
577.999,1205.897,501.8901,501.8901,501.8901,501.8901,501.8901,501.8901,501.8901,501.8901,501.8901,1506.93,1506.93,902.9738,1506.93,1506.93,902.9738,1506.93,1506.93,902.9738,1506.93,1506.93,1506.93
597.9083,1196.951,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,498.9919,1296.875,1296.875,698.9667,1296.875,1296.875,698.9667,1296.875,1296.875,698.9667,1296.875,1296.875,1296.875
597.9083,1196.951,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,548.8911,1346.9,1346.9,747.9839,1346.9,1346.9,747.9839,1346.9,1346.9,747.9839,1346.9,1346.9,1346.9
596.9002,1193.926,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,1243.952,1243.952,646.9254,1243.952,1243.952,646.9254,1243.952,1243.952,646.9254,1243.952,1243.952,1243.952
596.9002,1193.926,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,1243.952,1243.952,646.9254,1243.952,1243.952,646.9254,1243.952,1243.952,646.9254,1243.952,1243.952,1243.952
596.9002,1193.926,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,596.9002,1243.952,1243.952,646.9254,1243.952,1243.952,646.9254,1243.952,1243.952,646.9254,1243.952,1243.952,1243.952
599.9244,1200.983,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1250.882,1250.882,649.9496,1250.882,1250.882,649.9496,1250.882,1250.882,649.9496,1250.882,1250.882,1250.882
599.9244,1200.983,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1250.882,1250.882,649.9496,1250.882,1250.882,649.9496,1250.882,1250.882,649.9496,1250.882,1250.882,1250.882
599.9244,1200.983,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1200.983,1200.983,599.9244,1200.983,1200.983,599.9244,1200.983,1200.983,599.9244,1200.983,1200.983,1200.983
599.9244,1200.983,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,599.9244,1200.983,1200.983,599.9244,1200.983,1200.983,599.9244,1200.983,1200.983,599.9244,1200.983,1200.983,1200.983
599.9244,1199.975,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,1199.975,1199.975,599.9244,1199.975,1199.975,599.9244,1199.975,1199.975,599.9244,1199.975,1199.975,1199.975
599.9244,1200.983,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,1200.983,1200.983,599.9244,1200.983,1200.983,599.9244,1200.983,1200.983,599.9244,1200.983,1200.983,1200.983
597.9083,1195.943,572.9587,572.9587,572.9587,572.9587,572.9587,572.9587,572.9587,572.9587,572.9587,1220.892,1220.892,622.9839,1220.892,1220.892,622.9839,1220.892,1220.892,622.9839,1220.892,1220.892,1220.892
599.9244,1199.975,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,574.9748,1224.924,1224.924,625.0,1224.924,1224.924,625.0,1224.924,1224.924,625.0,1224.924,1224.924,1224.924
575.9828,1202.999,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,625.8821,1278.982,1278.982,675.9072,1278.982,1278.982,675.9072,1278.982,1278.982,675.9072,1278.982,1278.982,1278.982
574.9748,1199.975,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,1250.0,1250.0,649.9496,1250.0,1250.0,649.9496,1250.0,1250.0,649.9496,1250.0,1250.0,1250.0
577.999,1205.897,577.999,577.999,577.999,577.999,577.999,577.999,577.999,577.999,577.999,1356.981,1356.981,752.8982,1356.981,1356.981,752.8982,1356.981,1356.981,752.8982,1356.981,1356.981,1356.981
574.9748,1199.975,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,1250.0,1250.0,649.9496,1250.0,1250.0,649.9496,1250.0,1250.0,649.9496,1250.0,1250.0,1250.0
574.9748,1199.975,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,589.9697,1250.0,1250.0,649.9496,1250.0,1250.0,649.9496,1250.0,1250.0,649.9496,1250.0,1250.0,1250.0
600.9324,1202.999,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,1277.974,1277.974,675.9072,1277.974,1277.974,675.9072,1277.974,1277.974,675.9072,1277.974,1277.974,1277.974
600.9324,1202.999,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,1277.974,1277.974,675.9072,1277.974,1277.974,675.9072,1277.974,1277.974,675.9072,1277.974,1277.974,1277.974
600.9324,1202.999,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,1252.898,1252.898,650.9576,1252.898,1252.898,650.9576,1252.898,1252.898,650.9576,1252.898,1252.898,1252.898
600.9324,1202.999,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,1252.898,1252.898,650.9576,1252.898,1252.898,650.9576,1252.898,1252.898,650.9576,1252.898,1252.898,1252.898
600.9324,1202.999,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,1202.999,1202.999,600.9324,1202.999,1202.999,600.9324,1202.999,1202.999,600.9324,1202.999,1202.999,1202.999
600.9324,1202.999,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,1202.999,1202.999,600.9324,1202.999,1202.999,600.9324,1202.999,1202.999,600.9324,1202.999,1202.999,1202.999
600.9324,1202.999,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,1202.999,1202.999,600.9324,1202.999,1202.999,600.9324,1202.999,1202.999,600.9324,1202.999,1202.999,1202.999
600.9324,1202.999,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,500.882,1202.999,1202.999,600.9324,1202.999,1202.999,600.9324,1202.999,1202.999,600.9324,1202.999,1202.999,1202.999
