РВСВ_0,РВСВ_1,РВСВ_2,РВСВ_3,РВСН_0,РВСН_1,РВСН_2,РВСН_3,РВЛВ_0,РВЛВ_1,РВЛВ_2,РВЛВ_3,РВЛВ_4,РВЛВ_5,РВЛВ_6,РВЛВ_7,РВЛВ_8,РВЛВ_9,РВЛВ_10,РВЛВ_12,РВЛВ_13,РВЛН_0,РВЛН_1,РВЛН_2,РВЛН_3,РВЛН_4,РВЛН_5,РВЛН_6,РВЛН_7,РВЛН_8,РВЛН_9,РВЛН_10,РВЛН_11,РВЛН_12,РВЛН_13,РВЛН_14
0.0,598.9163,0.0,598.9163,0.0,1197.959,0.0,1197.959,623.9919,623.9919,0.0,623.9919,623.9919,0.0,623.9919,623.9919,0.0,623.9919,623.9919,623.9919,623.9919,1347.908,1347.908,748.9919,1347.908,1347.908,748.9919,1347.908,1347.908,748.9919,1347.908,1347.908,748.9919,1347.908,1347.908,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,674.8992,674.8992,0.0,674.8992,674.8992,0.0,674.8992,674.8992,0.0,674.8992,674.8992,674.8992,674.8992,1349.924,1349.924,750.0,1349.924,1349.924,750.0,1349.924,1349.924,750.0,1349.924,1349.924,750.0,1349.924,1349.924,0.0
0.0,601.9405,0.0,601.9405,0.0,1203.881,0.0,1203.881,651.9657,651.9657,0.0,651.9657,651.9657,0.0,651.9657,651.9657,0.0,651.9657,651.9657,651.9657,651.9657,1329.889,1329.889,725.9324,1329.889,1329.889,725.9324,1329.889,1329.889,725.9324,1329.889,1329.889,725.9324,1329.889,1329.889,0.0
0.0,598.9163,0.0,598.9163,0.0,1198.967,0.0,1198.967,673.8911,673.8911,0.0,673.8911,673.8911,0.0,673.8911,673.8911,0.0,673.8911,673.8911,673.8911,673.8911,1348.916,1348.916,748.9919,1348.916,1348.916,748.9919,1348.916,1348.916,748.9919,1348.916,1348.916,748.9919,1348.916,1348.916,0.0
0.0,598.9163,0.0,598.9163,0.0,1198.967,0.0,1198.967,673.8911,673.8911,0.0,673.8911,673.8911,0.0,673.8911,673.8911,0.0,673.8911,673.8911,673.8911,673.8911,1373.992,1373.992,773.9415,1373.992,1373.992,773.9415,1373.992,1373.992,773.9415,1373.992,1373.992,773.9415,1373.992,1373.992,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,625.0,625.0,0.0,625.0,625.0,0.0,625.0,625.0,0.0,625.0,625.0,625.0,625.0,1349.924,1349.924,750.0,1349.924,1349.924,750.0,1349.924,1349.924,750.0,1349.924,1349.924,750.0,1349.924,1349.924,0.0
0.0,599.9244,0.0,599.9244,0.0,1200.983,0.0,1200.983,574.9748,574.9748,0.0,574.9748,574.9748,0.0,574.9748,574.9748,0.0,574.9748,574.9748,574.9748,574.9748,1300.907,1300.907,699.9748,1300.907,1300.907,699.9748,1300.907,1300.907,699.9748,1300.907,1300.907,699.9748,1300.907,1300.907,0.0
0.0,599.9244,0.0,599.9244,0.0,1200.983,0.0,1200.983,625.0,625.0,0.0,625.0,625.0,0.0,625.0,625.0,0.0,625.0,625.0,625.0,625.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,0.0
0.0,600.9324,0.0,600.9324,0.0,1201.991,0.0,1201.991,625.8821,625.8821,0.0,625.8821,625.8821,0.0,625.8821,625.8821,0.0,625.8821,625.8821,625.8821,625.8821,1351.941,1351.941,750.8821,1351.941,1351.941,750.8821,1351.941,1351.941,750.8821,1351.941,1351.941,750.8821,1351.941,1351.941,0.0
0.0,600.9324,0.0,600.9324,0.0,1201.991,0.0,1201.991,625.8821,625.8821,0.0,625.8821,625.8821,0.0,625.8821,625.8821,0.0,625.8821,625.8821,625.8821,625.8821,1351.941,1351.941,750.8821,1351.941,1351.941,750.8821,1351.941,1351.941,750.8821,1351.941,1351.941,750.8821,1351.941,1351.941,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.9254,646.9254,0.0,646.9254,0.0,646.9254,0.0,646.9254,646.9254,646.9254,0.0,0.0,0.0,1375.882,1375.882,671.875,1375.882,671.875,1375.882,671.875,1375.882,671.875,1375.882,1375.882,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.9415,648.9415,0.0,648.9415,0.0,648.9415,0.0,648.9415,648.9415,648.9415,0.0,0.0,0.0,1378.906,1378.906,672.8831,1378.906,672.8831,1378.906,672.8831,1378.906,672.8831,1378.906,1378.906,0.0
0.0,600.9324,0.0,600.9324,0.0,1202.999,0.0,1202.999,651.9657,651.9657,0.0,651.9657,651.9657,0.0,651.9657,651.9657,0.0,651.9657,651.9657,651.9657,651.9657,1303.931,1303.931,700.9828,1303.931,1303.931,700.9828,1303.931,1303.931,700.9828,1303.931,1303.931,700.9828,1303.931,1303.931,0.0
0.0,602.9486,0.0,602.9486,0.0,1205.897,0.0,1205.897,627.8982,627.8982,0.0,627.8982,627.8982,0.0,627.8982,627.8982,0.0,627.8982,627.8982,627.8982,627.8982,1305.948,1305.948,701.9909,1305.948,1305.948,701.9909,1305.948,1305.948,701.9909,1305.948,1305.948,701.9909,1305.948,1305.948,0.0
0.0,599.9244,0.0,599.9244,0.0,1200.983,0.0,1200.983,625.0,625.0,0.0,625.0,625.0,0.0,625.0,625.0,0.0,625.0,625.0,625.0,625.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,750.0,1350.932,1350.932,0.0
0.0,602.9486,0.0,602.9486,0.0,1205.897,0.0,1205.897,627.8982,627.8982,0.0,627.8982,627.8982,0.0,627.8982,627.8982,0.0,627.8982,627.8982,627.8982,627.8982,1356.981,1356.981,752.8982,1356.981,1356.981,752.8982,1356.981,1356.981,752.8982,1356.981,1356.981,752.8982,1356.981,1356.981,0.0
0.0,597.9083,0.0,597.9083,0.0,1195.943,0.0,1195.943,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,697.9587,697.9587,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,0.0
0.0,597.9083,0.0,597.9083,0.0,1195.943,0.0,1195.943,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,697.9587,697.9587,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,0.0
0.0,597.9083,0.0,597.9083,0.0,1195.943,0.0,1195.943,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,697.9587,697.9587,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,797.8831,1395.917,1395.917,0.0
0.0,597.9083,0.0,597.9083,0.0,1195.943,0.0,1195.943,696.9506,696.9506,0.0,696.9506,696.9506,0.0,696.9506,696.9506,0.0,696.9506,696.9506,696.9506,696.9506,1369.96,1369.96,772.9335,1369.96,1369.96,772.9335,1369.96,1369.96,772.9335,1369.96,1369.96,772.9335,1369.96,1369.96,0.0
0.0,595.8922,0.0,595.8922,0.0,1192.918,0.0,1192.918,695.9425,695.9425,0.0,695.9425,695.9425,0.0,695.9425,695.9425,0.0,695.9425,695.9425,695.9425,695.9425,1366.935,1366.935,771.9254,1366.935,1366.935,771.9254,1366.935,1366.935,771.9254,1366.935,1366.935,771.9254,1366.935,1366.935,0.0
0.0,595.8922,0.0,595.8922,0.0,1192.918,0.0,1192.918,694.9344,694.9344,0.0,694.9344,694.9344,0.0,694.9344,694.9344,0.0,694.9344,694.9344,694.9344,694.9344,1365.927,1365.927,770.9174,1365.927,1365.927,770.9174,1365.927,1365.927,770.9174,1365.927,1365.927,770.9174,1365.927,1365.927,0.0
0.0,598.9163,0.0,598.9163,0.0,1197.959,0.0,1197.959,698.9667,698.9667,0.0,698.9667,698.9667,0.0,698.9667,698.9667,0.0,698.9667,698.9667,698.9667,698.9667,1397.933,1397.933,798.8911,1397.933,1397.933,798.8911,1397.933,1397.933,798.8911,1397.933,1397.933,798.8911,1397.933,1397.933,0.0
0.0,598.9163,0.0,598.9163,0.0,1197.959,0.0,1197.959,698.9667,698.9667,0.0,698.9667,698.9667,0.0,698.9667,698.9667,0.0,698.9667,698.9667,698.9667,698.9667,1407.888,1407.888,808.9717,1407.888,1407.888,808.9717,1407.888,1407.888,808.9717,1407.888,1407.888,808.9717,1407.888,1407.888,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,674.8992,674.8992,0.0,674.8992,674.8992,0.0,674.8992,674.8992,0.0,674.8992,674.8992,674.8992,674.8992,1424.899,1424.899,824.9748,1424.899,1424.899,824.9748,1424.899,1424.899,824.9748,1424.899,1424.899,824.9748,1424.899,1424.899,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,674.8992,674.8992,0.0,674.8992,674.8992,0.0,674.8992,674.8992,0.0,674.8992,674.8992,674.8992,674.8992,1424.899,1424.899,824.9748,1424.899,1424.899,824.9748,1424.899,1424.899,824.9748,1424.899,1424.899,824.9748,1424.899,1424.899,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,684.9799,684.9799,0.0,684.9799,684.9799,0.0,684.9799,684.9799,0.0,684.9799,684.9799,684.9799,684.9799,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,684.9799,684.9799,0.0,684.9799,684.9799,0.0,684.9799,684.9799,0.0,684.9799,684.9799,684.9799,684.9799,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,684.9799,684.9799,0.0,684.9799,684.9799,0.0,684.9799,684.9799,0.0,684.9799,684.9799,684.9799,684.9799,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,0.0
0.0,599.9244,0.0,599.9244,0.0,1200.983,0.0,1200.983,684.9799,684.9799,0.0,684.9799,684.9799,0.0,684.9799,684.9799,0.0,684.9799,684.9799,684.9799,684.9799,1400.958,1400.958,799.8992,1400.958,1400.958,799.8992,1400.958,1400.958,799.8992,1400.958,1400.958,799.8992,1400.958,1400.958,0.0
0.0,599.9244,0.0,599.9244,0.0,1199.975,0.0,1199.975,684.9799,684.9799,0.0,684.9799,684.9799,0.0,684.9799,684.9799,0.0,684.9799,684.9799,684.9799,684.9799,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,799.8992,1399.95,1399.95,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.9123,660.9123,0.0,660.9123,0.0,660.9123,0.0,660.9123,660.9123,660.9123,0.0,0.0,0.0,1412.928,1412.928,716.9859,1412.928,716.9859,1412.928,716.9859,1412.928,716.9859,1412.928,1412.928,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.9607,666.9607,0.0,666.9607,0.0,666.9607,0.0,666.9607,666.9607,666.9607,0.0,0.0,0.0,1423.891,1423.891,720.8922,1423.891,720.8922,1423.891,720.8922,1423.891,720.8922,1423.891,1423.891,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.9123,660.9123,0.0,660.9123,0.0,660.9123,0.0,660.9123,660.9123,660.9123,0.0,0.0,0.0,1411.92,1411.92,716.9859,1411.92,716.9859,1411.92,716.9859,1411.92,716.9859,1411.92,1411.92,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,0.0
0.0,595.8922,0.0,595.8922,0.0,1191.91,0.0,1191.91,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,679.9395,679.9395,1389.995,1389.995,795.9929,1389.995,1389.995,795.9929,1389.995,1389.995,795.9929,1389.995,1389.995,795.9929,1389.995,1389.995,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,0.0
0.0,557.9637,0.0,557.9637,0.0,1115.927,0.0,1115.927,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,639.9949,639.9949,1268.901,1268.901,747.9839,1268.901,1268.901,747.9839,1268.901,1268.901,747.9839,1268.901,1268.901,747.9839,1268.901,1268.901,0.0
0.0,557.9637,0.0,557.9637,0.0,1115.927,0.0,1115.927,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,639.9949,639.9949,1268.901,1268.901,747.9839,1268.901,1268.901,747.9839,1268.901,1268.901,747.9839,1268.901,1268.901,747.9839,1268.901,1268.901,0.0
0.0,557.9637,0.0,557.9637,0.0,1116.935,0.0,1116.935,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,639.9949,639.9949,1270.917,1270.917,747.9839,1270.917,1270.917,747.9839,1270.917,1270.917,747.9839,1270.917,1270.917,747.9839,1270.917,1270.917,0.0
0.0,558.9717,0.0,558.9717,0.0,1117.943,0.0,1117.943,640.877,640.877,0.0,640.877,640.877,0.0,640.877,640.877,0.0,640.877,640.877,640.877,640.877,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,0.0
0.0,594.8841,0.0,594.8841,0.0,1190.902,0.0,1190.902,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,0.0,679.9395,679.9395,679.9395,679.9395,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,795.9929,1388.987,1388.987,0.0
0.0,556.9556,0.0,556.9556,0.0,1114.919,0.0,1114.919,638.9869,638.9869,0.0,638.9869,638.9869,0.0,638.9869,638.9869,0.0,638.9869,638.9869,638.9869,638.9869,1268.901,1268.901,746.9758,1268.901,1268.901,746.9758,1268.901,1268.901,746.9758,1268.901,1268.901,746.9758,1268.901,1268.901,0.0
0.0,555.9476,0.0,555.9476,0.0,1112.903,0.0,1112.903,637.9788,637.9788,0.0,637.9788,637.9788,0.0,637.9788,637.9788,0.0,637.9788,637.9788,637.9788,637.9788,1265.877,1265.877,745.9677,1265.877,1265.877,745.9677,1265.877,1265.877,745.9677,1265.877,1265.877,745.9677,1265.877,1265.877,0.0
0.0,557.9637,0.0,557.9637,0.0,1116.935,0.0,1116.935,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,639.9949,639.9949,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,0.0
0.0,557.9637,0.0,557.9637,0.0,1116.935,0.0,1116.935,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,639.9949,639.9949,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,747.9839,1269.909,1269.909,0.0
0.0,557.9637,0.0,557.9637,0.0,1116.935,0.0,1116.935,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,0.0,639.9949,639.9949,639.9949,639.9949,1270.917,1270.917,747.9839,1270.917,1270.917,747.9839,1270.917,1270.917,747.9839,1270.917,1270.917,747.9839,1270.917,1270.917,0.0
0.0,558.9717,0.0,558.9717,0.0,1117.943,0.0,1117.943,640.877,640.877,0.0,640.877,640.877,0.0,640.877,640.877,0.0,640.877,640.877,640.877,640.877,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,0.0
0.0,558.9717,0.0,558.9717,0.0,1117.943,0.0,1117.943,640.877,640.877,0.0,640.877,640.877,0.0,640.877,640.877,0.0,640.877,640.877,640.877,640.877,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,748.9919,1271.925,1271.925,0.0
0.0,558.9717,0.0,558.9717,0.0,1118.952,0.0,1118.952,640.877,640.877,0.0,640.877,640.877,0.0,640.877,640.877,0.0,640.877,640.877,640.877,640.877,1272.933,1272.933,748.9919,1272.933,1272.933,748.9919,1272.933,1272.933,748.9919,1272.933,1272.933,748.9919,1272.933,1272.933,0.0
0.0,607.9889,0.0,607.9889,0.0,1216.986,0.0,1216.986,699.9748,699.9748,0.0,699.9748,699.9748,0.0,699.9748,699.9748,0.0,699.9748,699.9748,699.9748,699.9748,1379.914,1379.914,766.8851,1379.914,1379.914,766.8851,1379.914,1379.914,766.8851,1379.914,1379.914,766.8851,1379.914,1379.914,0.0
0.0,616.9355,0.0,616.9355,0.0,1233.997,0.0,1233.997,709.9294,709.9294,0.0,709.9294,709.9294,0.0,709.9294,709.9294,0.0,709.9294,709.9294,709.9294,709.9294,1399.95,1399.95,774.9496,1399.95,1399.95,774.9496,1399.95,1399.95,774.9496,1399.95,1399.95,774.9496,1399.95,1399.95,0.0
0.0,597.9083,0.0,597.9083,0.0,1196.951,0.0,1196.951,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,697.9587,697.9587,1396.925,1396.925,797.8831,1396.925,1396.925,797.8831,1396.925,1396.925,797.8831,1396.925,1396.925,797.8831,1396.925,1396.925,0.0
0.0,597.9083,0.0,597.9083,0.0,1196.951,0.0,1196.951,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,697.9587,697.9587,1396.925,1396.925,797.8831,1396.925,1396.925,797.8831,1396.925,1396.925,797.8831,1396.925,1396.925,797.8831,1396.925,1396.925,0.0
0.0,598.9163,0.0,598.9163,0.0,1197.959,0.0,1197.959,698.9667,698.9667,0.0,698.9667,698.9667,0.0,698.9667,698.9667,0.0,698.9667,698.9667,698.9667,698.9667,1397.933,1397.933,798.8911,1397.933,1397.933,798.8911,1397.933,1397.933,798.8911,1397.933,1397.933,798.8911,1397.933,1397.933,0.0
0.0,595.8922,0.0,595.8922,0.0,1192.918,0.0,1192.918,694.9344,694.9344,0.0,694.9344,694.9344,0.0,694.9344,694.9344,0.0,694.9344,694.9344,694.9344,694.9344,1365.927,1365.927,770.9174,1365.927,1365.927,770.9174,1365.927,1365.927,770.9174,1365.927,1365.927,770.9174,1365.927,1365.927,0.0
0.0,559.9799,0.0,559.9799,0.0,1120.968,0.0,1120.968,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,642.8931,642.8931,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,0.0
0.0,560.9879,0.0,560.9879,0.0,1121.976,0.0,1121.976,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,642.8931,642.8931,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.9627,635.9627,0.0,635.9627,0.0,635.9627,0.0,635.9627,635.9627,635.9627,0.0,0.0,0.0,1371.976,1371.976,669.9849,1371.976,669.9849,1371.976,669.9849,1371.976,669.9849,1371.976,1371.976,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.9627,635.9627,0.0,635.9627,0.0,635.9627,0.0,635.9627,635.9627,635.9627,0.0,0.0,0.0,1371.976,1371.976,669.9849,1371.976,669.9849,1371.976,669.9849,1371.976,669.9849,1371.976,1371.976,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.9717,558.9717,0.0,558.9717,0.0,558.9717,0.0,558.9717,558.9717,558.9717,0.0,0.0,0.0,1248.992,1248.992,548.8911,1248.992,548.8911,1248.992,548.8911,1248.992,548.8911,1248.992,1248.992,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.9717,558.9717,0.0,558.9717,0.0,558.9717,0.0,558.9717,558.9717,558.9717,0.0,0.0,0.0,1248.992,1248.992,548.8911,1248.992,548.8911,1248.992,548.8911,1248.992,548.8911,1248.992,1248.992,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.9546,509.9546,0.0,509.9546,0.0,509.9546,0.0,509.9546,509.9546,509.9546,0.0,0.0,0.0,1281.88,1281.88,579.8891,1281.88,579.8891,1281.88,579.8891,1281.88,579.8891,1281.88,1281.88,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.9546,509.9546,0.0,509.9546,0.0,509.9546,0.0,509.9546,509.9546,509.9546,0.0,0.0,0.0,1281.88,1281.88,579.8891,1281.88,579.8891,1281.88,579.8891,1281.88,579.8891,1281.88,1281.88,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.9546,509.9546,0.0,509.9546,0.0,509.9546,0.0,509.9546,509.9546,509.9546,0.0,0.0,0.0,1281.88,1281.88,579.8891,1281.88,579.8891,1281.88,579.8891,1281.88,579.8891,1281.88,1281.88,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.9193,489.9193,0.0,489.9193,0.0,489.9193,0.0,489.9193,489.9193,489.9193,0.0,0.0,0.0,1301.915,1301.915,599.9244,1301.915,599.9244,1301.915,599.9244,1301.915,599.9244,1301.915,1301.915,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.9193,489.9193,0.0,489.9193,0.0,489.9193,0.0,489.9193,489.9193,489.9193,0.0,0.0,0.0,1301.915,1301.915,599.9244,1301.915,599.9244,1301.915,599.9244,1301.915,599.9244,1301.915,1301.915,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.9193,489.9193,0.0,489.9193,0.0,489.9193,0.0,489.9193,489.9193,489.9193,0.0,0.0,0.0,1301.915,1301.915,599.9244,1301.915,599.9244,1301.915,599.9244,1301.915,599.9244,1301.915,1301.915,0.0
0.0,559.9799,0.0,559.9799,0.0,1120.968,0.0,1120.968,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,642.8931,642.8931,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,0.0
0.0,559.9799,0.0,559.9799,0.0,1120.968,0.0,1120.968,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,642.8931,642.8931,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,750.0,1275.958,1275.958,0.0
0.0,560.9879,0.0,560.9879,0.0,1121.976,0.0,1121.976,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,642.8931,642.8931,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,0.0
0.0,560.9879,0.0,560.9879,0.0,1121.976,0.0,1121.976,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,0.0,642.8931,642.8931,642.8931,642.8931,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,750.8821,1276.966,1276.966,0.0
0.0,559.9799,0.0,559.9799,0.0,1119.96,0.0,1119.96,641.8851,641.8851,0.0,641.8851,641.8851,0.0,641.8851,641.8851,0.0,641.8851,641.8851,641.8851,641.8851,1273.942,1273.942,750.0,1273.942,1273.942,750.0,1273.942,1273.942,750.0,1273.942,1273.942,750.0,1273.942,1273.942,0.0
0.0,559.9799,0.0,559.9799,0.0,1119.96,0.0,1119.96,641.8851,641.8851,0.0,641.8851,641.8851,0.0,641.8851,641.8851,0.0,641.8851,641.8851,641.8851,641.8851,1273.942,1273.942,750.0,1273.942,1273.942,750.0,1273.942,1273.942,750.0,1273.942,1273.942,750.0,1273.942,1273.942,0.0
0.0,599.9244,0.0,599.9244,0.0,1200.983,0.0,1200.983,649.9496,649.9496,0.0,649.9496,649.9496,0.0,649.9496,649.9496,0.0,649.9496,649.9496,649.9496,649.9496,1400.958,1400.958,799.8992,1400.958,1400.958,799.8992,1400.958,1400.958,799.8992,1400.958,1400.958,799.8992,1400.958,1400.958,0.0
0.0,500.882,0.0,500.882,0.0,1001.89,0.0,1001.89,550.9072,550.9072,0.0,550.9072,550.9072,0.0,550.9072,550.9072,0.0,550.9072,550.9072,550.9072,550.9072,1102.949,1102.949,500.882,1102.949,1102.949,500.882,1102.949,1102.949,500.882,1102.949,1102.949,500.882,1102.949,1102.949,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.9123,660.9123,0.0,660.9123,0.0,660.9123,0.0,660.9123,660.9123,660.9123,0.0,0.0,0.0,1412.928,1412.928,716.9859,1412.928,716.9859,1412.928,716.9859,1412.928,716.9859,1412.928,1412.928,0.0
0.0,559.9799,0.0,559.9799,0.0,1119.96,0.0,1119.96,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,697.9587,697.9587,1325.983,1325.983,800.9072,1325.983,1325.983,800.9072,1325.983,1325.983,800.9072,1325.983,1325.983,800.9072,1325.983,1325.983,0.0
0.0,559.9799,0.0,559.9799,0.0,1119.96,0.0,1119.96,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,0.0,697.9587,697.9587,697.9587,697.9587,1325.983,1325.983,800.9072,1325.983,1325.983,800.9072,1325.983,1325.983,800.9072,1325.983,1325.983,800.9072,1325.983,1325.983,0.0
